"=""Burden Id""","=""Type""","=""Country""","=""ISO3""","=""Region""","=""Name""","=""Year""","=""Measure""","=""Metric""","=""Sex""","=""REI Name""","=""Cause Name""","=""Age Group Name""","=""Burden Mean""","=""Burden Mean Rounded""","=""Burden Upper""","=""Burden Lower""","=""Pollutant""","=""Pollutant Name""","=""Region Name""","=""Measure Name""","=""Metric Name"""
1299597,"=""country""","=""Samoa""","=""WSM""","=""country""","=""Samoa""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.35""","=""0.35""","=""1.86""","=""-0.225""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1313649,"=""country""","=""San Marino""","=""SMR""","=""country""","=""San Marino""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""5.39""","=""5.39""","=""31.4""","=""-5.18""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1313673,"=""country""","=""San Marino""","=""SMR""","=""country""","=""San Marino""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""5.3""","=""5.3""","=""32.4""","=""-4.94""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1313697,"=""country""","=""San Marino""","=""SMR""","=""country""","=""San Marino""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""3.82""","=""3.82""","=""28.3""","=""-3.59""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1313721,"=""country""","=""San Marino""","=""SMR""","=""country""","=""San Marino""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""2.15""","=""2.15""","=""20""","=""-2.06""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1315572,"=""country""","=""Sao Tome and Principe""","=""STP""","=""country""","=""Sao Tome and Principe""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.0112""","=""0.0112""","=""0""","=""0""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1315599,"=""country""","=""Sao Tome and Principe""","=""STP""","=""country""","=""Sao Tome and Principe""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.00779""","=""0.00779""","=""0""","=""0""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1315626,"=""country""","=""Sao Tome and Principe""","=""STP""","=""country""","=""Sao Tome and Principe""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.0366""","=""0.0366""","=""0.425""","=""-0.00988""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1315653,"=""country""","=""Sao Tome and Principe""","=""STP""","=""country""","=""Sao Tome and Principe""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.0392""","=""0.0392""","=""0.443""","=""-0.0192""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1309631,"=""country""","=""Saudi Arabia""","=""SAU""","=""country""","=""Saudi Arabia""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""9.32""","=""9.32""","=""33.5""","=""-7.79""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1309658,"=""country""","=""Saudi Arabia""","=""SAU""","=""country""","=""Saudi Arabia""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""8.23""","=""8.23""","=""32.5""","=""-6.63""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1309685,"=""country""","=""Saudi Arabia""","=""SAU""","=""country""","=""Saudi Arabia""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""9.91""","=""9.91""","=""36.8""","=""-8.45""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1309712,"=""country""","=""Saudi Arabia""","=""SAU""","=""country""","=""Saudi Arabia""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""7.09""","=""7.09""","=""29.3""","=""-6.34""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312920,"=""country""","=""Senegal""","=""SEN""","=""country""","=""Senegal""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""3.55""","=""3.55""","=""15.7""","=""-2.96""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312947,"=""country""","=""Senegal""","=""SEN""","=""country""","=""Senegal""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""2.24""","=""2.24""","=""11.6""","=""-1.8""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312974,"=""country""","=""Senegal""","=""SEN""","=""country""","=""Senegal""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.66""","=""1.66""","=""9.74""","=""-1.5""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1313001,"=""country""","=""Senegal""","=""SEN""","=""country""","=""Senegal""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.99""","=""1.99""","=""8.89""","=""-1.62""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1301481,"=""country""","=""Serbia""","=""SRB""","=""country""","=""Serbia""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""11.5""","=""11.5""","=""48.1""","=""-9.95""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1301505,"=""country""","=""Serbia""","=""SRB""","=""country""","=""Serbia""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""8.12""","=""8.12""","=""34.8""","=""-7.2""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1301529,"=""country""","=""Serbia""","=""SRB""","=""country""","=""Serbia""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""6.85""","=""6.85""","=""35.4""","=""-6.38""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1301553,"=""country""","=""Serbia""","=""SRB""","=""country""","=""Serbia""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""5.41""","=""5.41""","=""30""","=""-4.86""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1310676,"=""country""","=""Seychelles""","=""SYC""","=""country""","=""Seychelles""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.0958""","=""0.0958""","=""1.74""","=""0""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1310703,"=""country""","=""Seychelles""","=""SYC""","=""country""","=""Seychelles""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.101""","=""0.101""","=""1.73""","=""0""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1310730,"=""country""","=""Seychelles""","=""SYC""","=""country""","=""Seychelles""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.108""","=""0.108""","=""1.72""","=""0""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1310757,"=""country""","=""Seychelles""","=""SYC""","=""country""","=""Seychelles""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.0903""","=""0.0903""","=""1.46""","=""0""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1314696,"=""country""","=""Sierra Leone""","=""SLE""","=""country""","=""Sierra Leone""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.735""","=""0.735""","=""5.9""","=""-0.598""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1314723,"=""country""","=""Sierra Leone""","=""SLE""","=""country""","=""Sierra Leone""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.429""","=""0.429""","=""3.9""","=""-0.336""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1314750,"=""country""","=""Sierra Leone""","=""SLE""","=""country""","=""Sierra Leone""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.88""","=""1.88""","=""10.3""","=""-1.55""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1314777,"=""country""","=""Sierra Leone""","=""SLE""","=""country""","=""Sierra Leone""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.82""","=""1.82""","=""9.5""","=""-1.44""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303917,"=""country""","=""Singapore""","=""SGP""","=""country""","=""Singapore""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""28.6""","=""28.6""","=""102""","=""-27.7""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303941,"=""country""","=""Singapore""","=""SGP""","=""country""","=""Singapore""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""23.7""","=""23.7""","=""77.9""","=""-23.2""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303965,"=""country""","=""Singapore""","=""SGP""","=""country""","=""Singapore""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""31.2""","=""31.2""","=""102""","=""-35.5""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303989,"=""country""","=""Singapore""","=""SGP""","=""country""","=""Singapore""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""25.7""","=""25.7""","=""83.4""","=""-25.3""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303397,"=""country""","=""Slovakia""","=""SVK""","=""country""","=""Slovakia""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""18.1""","=""18.1""","=""63.7""","=""-16.3""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303430,"=""country""","=""Slovakia""","=""SVK""","=""country""","=""Slovakia""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""11""","=""11""","=""46.4""","=""-10.5""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303463,"=""country""","=""Slovakia""","=""SVK""","=""country""","=""Slovakia""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""6.9""","=""6.9""","=""34.3""","=""-6.37""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303496,"=""country""","=""Slovakia""","=""SVK""","=""country""","=""Slovakia""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""6.71""","=""6.71""","=""34.6""","=""-6.4""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1300853,"=""country""","=""Slovenia""","=""SVN""","=""country""","=""Slovenia""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""22.8""","=""22.8""","=""86.3""","=""-21.5""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1300886,"=""country""","=""Slovenia""","=""SVN""","=""country""","=""Slovenia""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""14""","=""14""","=""61.6""","=""-13.1""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1300919,"=""country""","=""Slovenia""","=""SVN""","=""country""","=""Slovenia""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""8.4""","=""8.4""","=""45.1""","=""-7.34""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1300952,"=""country""","=""Slovenia""","=""SVN""","=""country""","=""Slovenia""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""6.62""","=""6.62""","=""41.4""","=""-5.43""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1297389,"=""country""","=""Solomon Islands""","=""SLB""","=""country""","=""Solomon Islands""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.295""","=""0.295""","=""1.27""","=""-0.22""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1297413,"=""country""","=""Solomon Islands""","=""SLB""","=""country""","=""Solomon Islands""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.124""","=""0.124""","=""0.837""","=""-0.112""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1297437,"=""country""","=""Solomon Islands""","=""SLB""","=""country""","=""Solomon Islands""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.0838""","=""0.0838""","=""0.628""","=""-0.0709""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1297461,"=""country""","=""Solomon Islands""","=""SLB""","=""country""","=""Solomon Islands""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.0748""","=""0.0748""","=""0.508""","=""-0.0615""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312404,"=""country""","=""Somalia""","=""SOM""","=""country""","=""Somalia""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""4.01""","=""4.01""","=""25.8""","=""-3.65""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312431,"=""country""","=""Somalia""","=""SOM""","=""country""","=""Somalia""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.82""","=""1.82""","=""15.5""","=""-1.64""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312458,"=""country""","=""Somalia""","=""SOM""","=""country""","=""Somalia""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.84""","=""1.84""","=""14.4""","=""-1.66""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312485,"=""country""","=""Somalia""","=""SOM""","=""country""","=""Somalia""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.81""","=""1.81""","=""14.4""","=""-1.62""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1311919,"=""country""","=""South Africa""","=""ZAF""","=""country""","=""South Africa""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""2.15""","=""2.15""","=""12.2""","=""-1.9""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1311928,"=""country""","=""South Africa""","=""ZAF""","=""country""","=""South Africa""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.25""","=""1.25""","=""7.03""","=""-1.16""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1311937,"=""country""","=""South Africa""","=""ZAF""","=""country""","=""South Africa""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.58""","=""1.58""","=""6.58""","=""-1.48""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1311946,"=""country""","=""South Africa""","=""ZAF""","=""country""","=""South Africa""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.33""","=""1.33""","=""6.76""","=""-1.32""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1316256,"=""country""","=""South Sudan""","=""SSD""","=""country""","=""South Sudan""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.975""","=""0.975""","=""9.49""","=""-0.758""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1316283,"=""country""","=""South Sudan""","=""SSD""","=""country""","=""South Sudan""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.436""","=""0.436""","=""4.47""","=""-0.27""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1316310,"=""country""","=""South Sudan""","=""SSD""","=""country""","=""South Sudan""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.509""","=""0.509""","=""4.96""","=""-0.371""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1316337,"=""country""","=""South Sudan""","=""SSD""","=""country""","=""South Sudan""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.348""","=""0.348""","=""3.25""","=""-0.23""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1302029,"=""country""","=""Spain""","=""ESP""","=""country""","=""Spain""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""10.3""","=""10.3""","=""40.8""","=""-9.25""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1302062,"=""country""","=""Spain""","=""ESP""","=""country""","=""Spain""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""9.37""","=""9.37""","=""35.2""","=""-8.51""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1302095,"=""country""","=""Spain""","=""ESP""","=""country""","=""Spain""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""12.3""","=""12.3""","=""46""","=""-11.1""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1302128,"=""country""","=""Spain""","=""ESP""","=""country""","=""Spain""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""7.96""","=""7.96""","=""34.1""","=""-7.29""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1299141,"=""country""","=""Sri Lanka""","=""LKA""","=""country""","=""Sri Lanka""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.52""","=""1.52""","=""11.9""","=""-1.35""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1299165,"=""country""","=""Sri Lanka""","=""LKA""","=""country""","=""Sri Lanka""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.56""","=""1.56""","=""11.8""","=""-1.32""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1299189,"=""country""","=""Sri Lanka""","=""LKA""","=""country""","=""Sri Lanka""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""2.69""","=""2.69""","=""18.2""","=""-2.18""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1299213,"=""country""","=""Sri Lanka""","=""LKA""","=""country""","=""Sri Lanka""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""2.16""","=""2.16""","=""14.7""","=""-1.77""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1316052,"=""country""","=""Sudan""","=""SDN""","=""country""","=""Sudan""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""3.61""","=""3.61""","=""21.4""","=""-2.92""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1316079,"=""country""","=""Sudan""","=""SDN""","=""country""","=""Sudan""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""2.72""","=""2.72""","=""16.4""","=""-2.26""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1316106,"=""country""","=""Sudan""","=""SDN""","=""country""","=""Sudan""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""2.64""","=""2.64""","=""15.1""","=""-2.15""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1316133,"=""country""","=""Sudan""","=""SDN""","=""country""","=""Sudan""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""2.51""","=""2.51""","=""12.4""","=""-2.06""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1307253,"=""country""","=""Suriname""","=""SUR""","=""country""","=""Suriname""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""6.77""","=""6.77""","=""40.2""","=""-6.13""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1307277,"=""country""","=""Suriname""","=""SUR""","=""country""","=""Suriname""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""5.86""","=""5.86""","=""35.6""","=""-5.63""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1307301,"=""country""","=""Suriname""","=""SUR""","=""country""","=""Suriname""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""6.39""","=""6.39""","=""38.6""","=""-5.69""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1307325,"=""country""","=""Suriname""","=""SUR""","=""country""","=""Suriname""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""4.85""","=""4.85""","=""31.2""","=""-4.51""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303327,"=""country""","=""Sweden""","=""SWE""","=""country""","=""Sweden""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""10.1""","=""10.1""","=""39.6""","=""-8.84""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303336,"=""country""","=""Sweden""","=""SWE""","=""country""","=""Sweden""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""10.7""","=""10.7""","=""43.8""","=""-9.13""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303345,"=""country""","=""Sweden""","=""SWE""","=""country""","=""Sweden""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""8.45""","=""8.45""","=""35.2""","=""-8.08""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303354,"=""country""","=""Sweden""","=""SWE""","=""country""","=""Sweden""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""11.4""","=""11.4""","=""47.9""","=""-11.1""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1301112,"=""country""","=""Switzerland""","=""CHE""","=""country""","=""Switzerland""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""24.9""","=""24.9""","=""85.5""","=""-21.6""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1301139,"=""country""","=""Switzerland""","=""CHE""","=""country""","=""Switzerland""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""16.2""","=""16.2""","=""65""","=""-14.8""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1301166,"=""country""","=""Switzerland""","=""CHE""","=""country""","=""Switzerland""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""9.87""","=""9.87""","=""42.8""","=""-9.38""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1301193,"=""country""","=""Switzerland""","=""CHE""","=""country""","=""Switzerland""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""7.47""","=""7.47""","=""35.6""","=""-7.04""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1308009,"=""country""","=""Syrian Arab Republic""","=""SYR""","=""country""","=""Syrian Arab Republic""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""17.8""","=""17.8""","=""63.7""","=""-14.8""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
